confidence,hypo_step,max_arm_length,num_threads,exec_time_ms
64,1,13,32,12730.0
54,1,13,32,12989.0
44,1,13,32,14151.0
24,1,13,32,14133.0
64,3,12,32,7291.0
54,3,12,32,9006.0
44,3,12,32,7640.0
24,3,12,32,8102.0
64,2,12,32,9001.0
54,2,12,32,7830.0
44,2,12,32,8008.0
24,2,12,32,9578.0
64,1,12,32,13343.0
54,1,12,32,13482.0
44,1,12,32,12922.0
24,1,12,32,13891.0
64,3,11,32,7866.0
54,3,11,32,7707.0
44,3,11,32,7297.0
24,3,11,32,8052.0
64,2,11,32,9716.0
54,2,11,32,9574.0
44,2,11,32,8740.0
24,2,11,32,8800.0
64,1,11,32,12319.0
54,1,11,32,13195.0
44,1,11,32,12458.0
24,1,11,32,13603.0
64,3,10,32,6627.0
54,3,10,32,7043.0
44,3,10,32,7499.0
24,3,10,32,7442.0
64,2,10,32,8411.0
54,2,10,32,8064.0
44,2,10,32,8051.0
24,2,10,32,8386.0
64,1,10,32,13412.0
54,1,10,32,12513.0
44,1,10,32,12913.0
24,1,10,32,14623.0
64,3,9,32,7278.0
54,3,9,32,7659.0
44,3,9,32,8087.0
24,3,9,32,7696.0
64,2,9,32,8380.0
54,2,9,32,8632.0
44,2,9,32,7576.0
24,2,9,32,8376.0
64,1,9,32,12255.0
54,1,9,32,12205.0
44,1,9,32,13287.0
24,1,9,32,12912.0
64,3,8,32,6548.0
54,3,8,32,9425.0
44,3,8,32,7345.0
24,3,8,32,7526.0
64,2,8,32,8509.0
54,2,8,32,7760.0
44,2,8,32,8048.0
24,2,8,32,8879.0
64,1,8,32,11954.0
54,1,8,32,12264.0
44,1,8,32,12686.0
24,1,8,32,14016.0
64,3,7,32,8010.0
54,3,7,32,8180.0
44,3,7,32,8255.0
24,3,7,32,8878.0
64,2,7,32,10061.0
54,2,7,32,9013.0
44,2,7,32,8252.0
24,2,7,32,8780.0
64,1,7,32,12028.0
54,1,7,32,13352.0
44,1,7,32,14596.0
24,1,7,32,12976.0
64,3,6,32,9266.0
54,3,6,32,7537.0
44,3,6,32,7971.0
24,3,6,32,7769.0
64,2,6,32,8008.0
54,2,6,32,7690.0
44,2,6,32,10178.0
24,2,6,32,7686.0
64,1,6,32,12450.0
54,1,6,32,11973.0
44,1,6,32,13003.0
24,1,6,32,13074.0
64,3,5,32,7085.0
54,3,5,32,7939.0
44,3,5,32,6618.0
24,3,5,32,5868.0
64,2,5,32,8156.0
54,2,5,32,8504.0
44,2,5,32,8081.0
24,2,5,32,8454.0
64,1,5,32,12871.0
54,1,5,32,11374.0
44,1,5,32,12271.0
24,1,5,32,12864.0
64,3,4,32,6305.0
54,3,4,32,6617.0
44,3,4,32,6471.0
24,3,4,32,6931.0
64,2,4,32,8159.0
54,2,4,32,7600.0
44,2,4,32,9269.0
24,2,4,32,9167.0
64,1,4,32,13025.0
54,1,4,32,11061.0
44,1,4,32,12560.0
24,1,4,32,12125.0
64,3,3,32,6690.0
54,3,3,32,10839.0
44,3,3,32,8677.0
24,3,3,32,7563.0
64,2,3,32,9833.0
54,2,3,32,9404.0
44,2,3,32,10618.0
24,2,3,32,8076.0
64,1,3,32,12259.0
54,1,3,32,11238.0
44,1,3,32,12211.0
24,1,3,32,11021.0
64,3,2,32,8652.0
54,3,2,32,7245.0
44,3,2,32,8555.0
24,3,2,32,7929.0
64,2,2,32,8237.0
54,2,2,32,8968.0
44,2,2,32,8452.0
24,2,2,32,8787.0
64,1,2,32,12335.0
54,1,2,32,11066.0
44,1,2,32,12642.0
24,1,2,32,11615.0
64,3,1,32,7658.0
54,3,1,32,8560.0
44,3,1,32,7327.0
24,3,1,32,7953.0
64,2,1,32,9029.0
54,2,1,32,8740.0
44,2,1,32,6795.0
24,2,1,32,9296.0
64,1,1,32,12173.0
54,1,1,32,11138.0
44,1,1,32,10877.0
24,1,1,32,10989.0
64,3,16,31,10913.0
54,3,16,31,8416.0
44,3,16,31,8334.0
24,3,16,31,8094.0
64,2,16,31,10057.0
54,2,16,31,9249.0
44,2,16,31,9036.0
24,2,16,31,8773.0
64,1,16,31,13466.0
54,1,16,31,13171.0
44,1,16,31,13734.0
24,1,16,31,14192.0
64,3,15,31,7778.0
54,3,15,31,7690.0
44,3,15,31,8071.0
24,3,15,31,7035.0
64,2,15,31,9368.0
54,2,15,31,8970.0
44,2,15,31,8773.0
24,2,15,31,8722.0
64,1,15,31,15186.0
54,1,15,31,13513.0
44,1,15,31,13116.0
24,1,15,31,14393.0
64,3,14,31,7158.0
54,3,14,31,8926.0
44,3,14,31,7917.0
24,3,14,31,7210.0
64,2,14,31,8442.0
54,2,14,31,9201.0
44,2,14,31,8786.0
24,2,14,31,8775.0
64,1,14,31,12360.0
54,1,14,31,14531.0
44,1,14,31,13112.0
24,1,14,31,13292.0
64,3,13,31,7280.0
54,3,13,31,7460.0
44,3,13,31,7662.0
24,3,13,31,7538.0
64,2,13,31,8564.0
54,2,13,31,7677.0
44,2,13,31,9642.0
24,2,13,31,10879.0
64,1,13,31,13348.0
54,1,13,31,13060.0
44,1,13,31,13061.0
24,1,13,31,13959.0
64,3,12,31,6704.0
54,3,12,31,6599.0
44,3,12,31,7866.0
24,3,12,31,7027.0
64,2,12,31,9195.0
54,2,12,31,8618.0
44,2,12,31,8167.0
24,2,12,31,8166.0
64,1,12,31,13310.0
54,1,12,31,12863.0
44,1,12,31,13116.0
24,1,12,31,13421.0
64,3,11,31,7257.0
54,3,11,31,6903.0
44,3,11,31,7534.0
24,3,11,31,8492.0
64,2,11,31,8216.0
54,2,11,31,9703.0
44,2,11,31,8736.0
24,2,11,31,7896.0
64,1,11,31,11995.0
54,1,11,31,12648.0
44,1,11,31,12834.0
24,1,11,31,12946.0
64,3,10,31,7112.0
54,3,10,31,6887.0
44,3,10,31,7840.0
24,3,10,31,7477.0
64,2,10,31,7965.0
54,2,10,31,8069.0
44,2,10,31,8770.0
24,2,10,31,8342.0
64,1,10,31,12100.0
54,1,10,31,13060.0
44,1,10,31,12654.0
24,1,10,31,13231.0
64,3,9,31,6188.0
54,3,9,31,7019.0
44,3,9,31,6108.0
24,3,9,31,7116.0
64,2,9,31,7953.0
54,2,9,31,8065.0
44,2,9,31,7798.0
24,2,9,31,8269.0
64,1,9,31,11930.0
54,1,9,31,11257.0
44,1,9,31,11687.0
24,1,9,31,11966.0
64,3,8,31,7330.0
54,3,8,31,6171.0
44,3,8,31,6783.0
24,3,8,31,6918.0
64,2,8,31,8089.0
54,2,8,31,7746.0
44,2,8,31,7733.0
24,2,8,31,8122.0
64,1,8,31,11911.0
54,1,8,31,12240.0
44,1,8,31,11447.0
24,1,8,31,11735.0
64,3,7,31,6418.0
54,3,7,31,6586.0
44,3,7,31,6547.0
24,3,7,31,6406.0
64,2,7,31,7809.0
54,2,7,31,7152.0
44,2,7,31,7676.0
24,2,7,31,8502.0
64,1,7,31,12506.0
54,1,7,31,12474.0
44,1,7,31,12401.0
24,1,7,31,11911.0
64,3,6,31,5999.0
54,3,6,31,7087.0
44,3,6,31,7561.0
24,3,6,31,7534.0
64,2,6,31,9021.0
54,2,6,31,7633.0
44,2,6,31,8343.0
24,2,6,31,8187.0
64,1,6,31,11416.0
54,1,6,31,11536.0
44,1,6,31,11694.0
24,1,6,31,12883.0
64,3,5,31,5532.0
54,3,5,31,5007.0
44,3,5,31,6344.0
24,3,5,31,6193.0
64,2,5,31,7487.0
54,2,5,31,9460.0
44,2,5,31,7258.0
24,2,5,31,8147.0
64,1,5,31,11910.0
54,1,5,31,11661.0
44,1,5,31,11415.0
24,1,5,31,10870.0
64,3,4,31,5787.0
54,3,4,31,5705.0
44,3,4,31,5728.0
24,3,4,31,6097.0
64,2,4,31,7697.0
54,2,4,31,8173.0
44,2,4,31,7118.0
24,2,4,31,7624.0
64,1,4,31,10835.0
54,1,4,31,11531.0
44,1,4,31,11048.0
24,1,4,31,11389.0
64,3,3,31,6695.0
54,3,3,31,6877.0
44,3,3,31,6255.0
24,3,3,31,5823.0
64,2,3,31,7557.0
54,2,3,31,6438.0
44,2,3,31,7025.0
24,2,3,31,6824.0
64,1,3,31,10676.0
54,1,3,31,10850.0
44,1,3,31,11100.0
24,1,3,31,11808.0
64,3,2,31,7077.0
54,3,2,31,6740.0
44,3,2,31,6588.0
24,3,2,31,8070.0
64,2,2,31,6826.0
54,2,2,31,8186.0
44,2,2,31,7402.0
24,2,2,31,8306.0
64,1,2,31,11747.0
54,1,2,31,10921.0
44,1,2,31,10759.0
24,1,2,31,10475.0
64,3,1,31,4659.0
54,3,1,31,5593.0
44,3,1,31,7395.0
24,3,1,31,7408.0
64,2,1,31,8989.0
54,2,1,31,7894.0
44,2,1,31,7016.0
24,2,1,31,7405.0
64,1,1,31,11680.0
54,1,1,31,11458.0
44,1,1,31,10965.0
24,1,1,31,11687.0
64,3,16,30,9703.0
54,3,16,30,7882.0
44,3,16,30,7486.0
24,3,16,30,7147.0
64,2,16,30,9791.0
54,2,16,30,10550.0
44,2,16,30,9229.0
24,2,16,30,9232.0
64,1,16,30,14333.0
54,1,16,30,13714.0
44,1,16,30,14186.0
24,1,16,30,14165.0
64,3,15,30,8061.0
54,3,15,30,8058.0
44,3,15,30,8161.0
24,3,15,30,7307.0
64,2,15,30,9689.0
54,2,15,30,9978.0
44,2,15,30,8867.0
24,2,15,30,10050.0
64,1,15,30,13732.0
54,1,15,30,13640.0
44,1,15,30,14756.0
24,1,15,30,14662.0
64,3,14,30,7956.0
54,3,14,30,7799.0
44,3,14,30,8344.0
24,3,14,30,7673.0
64,2,14,30,8102.0
54,2,14,30,9422.0
44,2,14,30,9183.0
24,2,14,30,9424.0
64,1,14,30,13078.0
54,1,14,30,13466.0
44,1,14,30,13600.0
24,1,14,30,13864.0
64,3,13,30,7181.0
54,3,13,30,8121.0
44,3,13,30,7635.0
24,3,13,30,6610.0
64,2,13,30,8341.0
54,2,13,30,8453.0
44,2,13,30,8417.0
24,2,13,30,9076.0
64,1,13,30,13764.0
54,1,13,30,13079.0
44,1,13,30,11859.0
24,1,13,30,12289.0
64,3,12,30,7355.0
54,3,12,30,7333.0
44,3,12,30,6856.0
24,3,12,30,6804.0
64,2,12,30,8557.0
54,2,12,30,8820.0
44,2,12,30,8505.0
24,2,12,30,8752.0
64,1,12,30,12777.0
54,1,12,30,11690.0
44,1,12,30,11951.0
24,1,12,30,11751.0
64,3,11,30,6512.0
54,3,11,30,6801.0
44,3,11,30,7225.0
24,3,11,30,7760.0
64,2,11,30,7879.0
54,2,11,30,8255.0
44,2,11,30,8109.0
24,2,11,30,8201.0
64,1,11,30,12016.0
54,1,11,30,12012.0
44,1,11,30,12485.0
24,1,11,30,12446.0
64,3,10,30,6839.0
54,3,10,30,7188.0
44,3,10,30,7552.0
24,3,10,30,7123.0
64,2,10,30,8343.0
54,2,10,30,8567.0
44,2,10,30,8002.0
24,2,10,30,8371.0
64,1,10,30,13501.0
54,1,10,30,13238.0
44,1,10,30,13300.0
24,1,10,30,13456.0
64,3,9,30,6270.0
54,3,9,30,6432.0
44,3,9,30,6385.0
24,3,9,30,6154.0
64,2,9,30,7801.0
54,2,9,30,7952.0
44,2,9,30,8276.0
24,2,9,30,8051.0
64,1,9,30,12541.0
54,1,9,30,12073.0
44,1,9,30,11993.0
24,1,9,30,12243.0
64,3,8,30,6842.0
54,3,8,30,6700.0
44,3,8,30,6841.0
24,3,8,30,6109.0
64,2,8,30,7903.0
54,2,8,30,8152.0
44,2,8,30,7943.0
24,2,8,30,7964.0
64,1,8,30,12137.0
54,1,8,30,12074.0
44,1,8,30,11983.0
24,1,8,30,12510.0
64,3,7,30,6831.0
54,3,7,30,6055.0
44,3,7,30,6242.0
24,3,7,30,6129.0
64,2,7,30,7954.0
54,2,7,30,7532.0
44,2,7,30,7401.0
24,2,7,30,8356.0
64,1,7,30,12036.0
54,1,7,30,12290.0
44,1,7,30,11609.0
24,1,7,30,11708.0
64,3,6,30,6569.0
54,3,6,30,6449.0
44,3,6,30,5996.0
24,3,6,30,5730.0
64,2,6,30,7055.0
54,2,6,30,7138.0
44,2,6,30,7553.0
24,2,6,30,7247.0
64,1,6,30,11694.0
54,1,6,30,11252.0
44,1,6,30,10755.0
24,1,6,30,10978.0
64,3,5,30,6377.0
54,3,5,30,6826.0
44,3,5,30,5675.0
24,3,5,30,5757.0
64,2,5,30,6651.0
54,2,5,30,6504.0
44,2,5,30,6831.0
24,2,5,30,7147.0
64,1,5,30,10426.0
54,1,5,30,10501.0
44,1,5,30,10342.0
24,1,5,30,10621.0
64,3,4,30,6395.0
54,3,4,30,6326.0
44,3,4,30,5428.0
24,3,4,30,5873.0
64,2,4,30,6792.0
54,2,4,30,7044.0
44,2,4,30,7194.0
24,2,4,30,6951.0
64,1,4,30,10750.0
54,1,4,30,11102.0
44,1,4,30,11362.0
24,1,4,30,12225.0
64,3,3,30,10343.0
54,3,3,30,6642.0
44,3,3,30,5338.0
24,3,3,30,6983.0
64,2,3,30,7818.0
54,2,3,30,8079.0
44,2,3,30,6576.0
24,2,3,30,6831.0
64,1,3,30,9563.0
54,1,3,30,9528.0
44,1,3,30,10018.0
24,1,3,30,10841.0
64,3,2,30,5340.0
54,3,2,30,6818.0
44,3,2,30,5740.0
24,3,2,30,6040.0
64,2,2,30,7370.0
54,2,2,30,7263.0
44,2,2,30,6853.0
24,2,2,30,7115.0
64,1,2,30,11170.0
54,1,2,30,10900.0
44,1,2,30,11070.0
24,1,2,30,10696.0
64,3,1,30,5877.0
54,3,1,30,6314.0
44,3,1,30,5274.0
24,3,1,30,4989.0
64,2,1,30,6709.0
54,2,1,30,7178.0
44,2,1,30,7725.0
24,2,1,30,6899.0
64,1,1,30,10937.0
54,1,1,30,10969.0
44,1,1,30,10274.0
24,1,1,30,10504.0
64,3,16,29,7662.0
54,3,16,29,7734.0
44,3,16,29,7596.0
24,3,16,29,7434.0
64,2,16,29,9177.0
54,2,16,29,9042.0
44,2,16,29,9028.0
24,2,16,29,8687.0
64,1,16,29,13804.0
54,1,16,29,13829.0
44,1,16,29,13687.0
24,1,16,29,13749.0
64,3,15,29,7301.0
54,3,15,29,7345.0
44,3,15,29,7083.0
24,3,15,29,7269.0
64,2,15,29,9053.0
54,2,15,29,9080.0
44,2,15,29,8606.0
24,2,15,29,8984.0
64,1,15,29,13695.0
54,1,15,29,14009.0
44,1,15,29,13089.0
24,1,15,29,12697.0
64,3,14,29,7355.0
54,3,14,29,7904.0
44,3,14,29,7738.0
24,3,14,29,7220.0
64,2,14,29,8075.0
54,2,14,29,7772.0
44,2,14,29,7893.0
24,2,14,29,9062.0
64,1,14,29,13121.0
54,1,14,29,13441.0
44,1,14,29,12513.0
24,1,14,29,13520.0
64,3,13,29,7101.0
54,3,13,29,7316.0
44,3,13,29,6775.0
24,3,13,29,6758.0
64,2,13,29,8860.0
54,2,13,29,8229.0
44,2,13,29,8212.0
24,2,13,29,8523.0
64,1,13,29,12930.0
54,1,13,29,13578.0
44,1,13,29,13063.0
24,1,13,29,13589.0
64,3,12,29,6726.0
54,3,12,29,7061.0
44,3,12,29,7329.0
24,3,12,29,6672.0
64,2,12,29,8076.0
54,2,12,29,8715.0
44,2,12,29,8363.0
24,2,12,29,8706.0
64,1,12,29,12382.0
54,1,12,29,13426.0
44,1,12,29,13203.0
24,1,12,29,13447.0
64,3,11,29,6968.0
54,3,11,29,7478.0
44,3,11,29,6680.0
24,3,11,29,7583.0
64,2,11,29,9280.0
54,2,11,29,8216.0
44,2,11,29,8845.0
24,2,11,29,8569.0
64,1,11,29,12349.0
54,1,11,29,13398.0
44,1,11,29,13035.0
24,1,11,29,12706.0
64,3,10,29,6762.0
54,3,10,29,6973.0
44,3,10,29,6908.0
24,3,10,29,6271.0
64,2,10,29,8273.0
54,2,10,29,8147.0
44,2,10,29,8669.0
24,2,10,29,7896.0
64,1,10,29,12696.0
54,1,10,29,12672.0
44,1,10,29,13090.0
24,1,10,29,12221.0
64,3,9,29,8379.0
54,3,9,29,5900.0
44,3,9,29,7901.0
24,3,9,29,6797.0
64,2,9,29,8557.0
54,2,9,29,8345.0
44,2,9,29,8473.0
24,2,9,29,8356.0
64,1,9,29,12519.0
54,1,9,29,12894.0
44,1,9,29,12809.0
24,1,9,29,12901.0
64,3,8,29,7078.0
54,3,8,29,6788.0
44,3,8,29,6067.0
24,3,8,29,7389.0
64,2,8,29,7771.0
54,2,8,29,8202.0
44,2,8,29,8203.0
24,2,8,29,8496.0
64,1,8,29,12781.0
54,1,8,29,13141.0
44,1,8,29,12445.0
24,1,8,29,13142.0
64,3,7,29,7493.0
54,3,7,29,6137.0
44,3,7,29,5901.0
24,3,7,29,7589.0
64,2,7,29,8903.0
54,2,7,29,10446.0
44,2,7,29,7534.0
24,2,7,29,8660.0
64,1,7,29,11934.0
54,1,7,29,12051.0
44,1,7,29,12525.0
24,1,7,29,12233.0
64,3,6,29,7526.0
54,3,6,29,7706.0
44,3,6,29,5776.0
24,3,6,29,6628.0
64,2,6,29,7732.0
54,2,6,29,8590.0
44,2,6,29,8000.0
24,2,6,29,7395.0
64,1,6,29,11940.0
54,1,6,29,11456.0
44,1,6,29,12046.0
24,1,6,29,11850.0
64,3,5,29,6150.0
54,3,5,29,6397.0
44,3,5,29,6293.0
24,3,5,29,6167.0
64,2,5,29,7047.0
54,2,5,29,7260.0
44,2,5,29,7430.0
24,2,5,29,8363.0
64,1,5,29,11543.0
54,1,5,29,11401.0
44,1,5,29,11305.0
24,1,5,29,12220.0
64,3,4,29,6540.0
54,3,4,29,6340.0
44,3,4,29,6103.0
24,3,4,29,6152.0
64,2,4,29,7261.0
54,2,4,29,7042.0
44,2,4,29,7410.0
24,2,4,29,8246.0
64,1,4,29,11275.0
54,1,4,29,10843.0
44,1,4,29,11519.0
24,1,4,29,11228.0
64,3,3,29,5891.0
54,3,3,29,6616.0
44,3,3,29,5377.0
24,3,3,29,5557.0
64,2,3,29,7494.0
54,2,3,29,6928.0
44,2,3,29,6916.0
24,2,3,29,8159.0
64,1,3,29,10946.0
54,1,3,29,10940.0
44,1,3,29,11112.0
24,1,3,29,11053.0
64,3,2,29,6196.0
54,3,2,29,7030.0
44,3,2,29,7135.0
24,3,2,29,6098.0
64,2,2,29,7645.0
54,2,2,29,7696.0
44,2,2,29,7644.0
24,2,2,29,7163.0
64,1,2,29,10327.0
54,1,2,29,10678.0
44,1,2,29,10606.0
24,1,2,29,9914.0
64,3,1,29,6707.0
54,3,1,29,6175.0
44,3,1,29,6376.0
24,3,1,29,5674.0
64,2,1,29,6423.0
54,2,1,29,6459.0
44,2,1,29,7350.0
24,2,1,29,8017.0
64,1,1,29,10986.0
54,1,1,29,10810.0
44,1,1,29,10869.0
24,1,1,29,11816.0
64,3,16,28,9271.0
54,3,16,28,9785.0
44,3,16,28,8127.0
24,3,16,28,8761.0
64,2,16,28,9115.0
54,2,16,28,9229.0
44,2,16,28,9783.0
24,2,16,28,9414.0
64,1,16,28,13759.0
54,1,16,28,13654.0
44,1,16,28,13928.0
24,1,16,28,13146.0
64,3,15,28,7299.0
54,3,15,28,9012.0
44,3,15,28,7898.0
24,3,15,28,7741.0
64,2,15,28,9117.0
54,2,15,28,9250.0
44,2,15,28,9189.0
24,2,15,28,8651.0
64,1,15,28,14522.0
54,1,15,28,14211.0
44,1,15,28,13993.0
24,1,15,28,13592.0
64,3,14,28,7131.0
54,3,14,28,8026.0
44,3,14,28,8261.0
24,3,14,28,8296.0
64,2,14,28,8587.0
54,2,14,28,9342.0
44,2,14,28,9042.0
24,2,14,28,8877.0
64,1,14,28,13494.0
54,1,14,28,12836.0
44,1,14,28,13113.0
24,1,14,28,13373.0
64,3,13,28,6980.0
54,3,13,28,6843.0
44,3,13,28,6810.0
24,3,13,28,7911.0
64,2,13,28,8505.0
54,2,13,28,8462.0
44,2,13,28,8778.0
24,2,13,28,8115.0
64,1,13,28,13313.0
54,1,13,28,12925.0
44,1,13,28,13428.0
24,1,13,28,13030.0
64,3,12,28,7137.0
54,3,12,28,7788.0
44,3,12,28,7173.0
24,3,12,28,7136.0
64,2,12,28,8225.0
54,2,12,28,8514.0
44,2,12,28,8380.0
24,2,12,28,8298.0
64,1,12,28,12875.0
54,1,12,28,12986.0
44,1,12,28,13307.0
24,1,12,28,13253.0
64,3,11,28,6315.0
54,3,11,28,7089.0
44,3,11,28,6497.0
24,3,11,28,7055.0
64,2,11,28,8470.0
54,2,11,28,8736.0
44,2,11,28,9192.0
24,2,11,28,9084.0
64,1,11,28,12369.0
54,1,11,28,13223.0
44,1,11,28,12449.0
24,1,11,28,12831.0
64,3,10,28,6703.0
54,3,10,28,6874.0
44,3,10,28,7507.0
24,3,10,28,6933.0
64,2,10,28,7866.0
54,2,10,28,7804.0
44,2,10,28,8466.0
24,2,10,28,8297.0
64,1,10,28,13317.0
54,1,10,28,12508.0
44,1,10,28,13404.0
24,1,10,28,15038.0
64,3,9,28,6979.0
54,3,9,28,6677.0
44,3,9,28,7449.0
24,3,9,28,7002.0
64,2,9,28,7820.0
54,2,9,28,7918.0
44,2,9,28,9772.0
24,2,9,28,8482.0
64,1,9,28,12288.0
54,1,9,28,12590.0
44,1,9,28,12677.0
24,1,9,28,12745.0
64,3,8,28,6337.0
54,3,8,28,6663.0
44,3,8,28,5987.0
24,3,8,28,6008.0
64,2,8,28,8174.0
54,2,8,28,8281.0
44,2,8,28,8268.0
24,2,8,28,8402.0
64,1,8,28,12395.0
54,1,8,28,12082.0
44,1,8,28,11917.0
24,1,8,28,11564.0
64,3,7,28,6956.0
54,3,7,28,6280.0
44,3,7,28,7222.0
24,3,7,28,6226.0
64,2,7,28,8027.0
54,2,7,28,7783.0
44,2,7,28,8119.0
24,2,7,28,8620.0
64,1,7,28,12514.0
54,1,7,28,11456.0
44,1,7,28,10993.0
24,1,7,28,10879.0
64,3,6,28,5770.0
54,3,6,28,5926.0
44,3,6,28,7420.0
24,3,6,28,7544.0
64,2,6,28,7780.0
54,2,6,28,8087.0
44,2,6,28,7553.0
24,2,6,28,7421.0
64,1,6,28,12351.0
54,1,6,28,12878.0
44,1,6,28,11862.0
24,1,6,28,11972.0
64,3,5,28,6229.0
54,3,5,28,6000.0
44,3,5,28,7613.0
24,3,5,28,6530.0
64,2,5,28,6701.0
54,2,5,28,8104.0
44,2,5,28,7003.0
24,2,5,28,7197.0
64,1,5,28,11321.0
54,1,5,28,11249.0
44,1,5,28,11194.0
24,1,5,28,11489.0
64,3,4,28,5748.0
54,3,4,28,6584.0
44,3,4,28,6549.0
24,3,4,28,6456.0
64,2,4,28,7148.0
54,2,4,28,7320.0
44,2,4,28,7827.0
24,2,4,28,7428.0
64,1,4,28,10695.0
54,1,4,28,10879.0
44,1,4,28,10675.0
24,1,4,28,10638.0
64,3,3,28,5511.0
54,3,3,28,5166.0
44,3,3,28,5977.0
24,3,3,28,7557.0
64,2,3,28,7837.0
54,2,3,28,7198.0
44,2,3,28,7555.0
24,2,3,28,6676.0
64,1,3,28,11495.0
54,1,3,28,12839.0
44,1,3,28,11849.0
24,1,3,28,11776.0
64,3,2,28,5839.0
54,3,2,28,7184.0
44,3,2,28,6670.0
24,3,2,28,6474.0
64,2,2,28,6807.0
54,2,2,28,7333.0
44,2,2,28,7186.0
24,2,2,28,7983.0
64,1,2,28,11197.0
54,1,2,28,10659.0
44,1,2,28,11301.0
24,1,2,28,10804.0
64,3,1,28,6008.0
54,3,1,28,5905.0
44,3,1,28,6273.0
24,3,1,28,6742.0
64,2,1,28,8194.0
54,2,1,28,7882.0
44,2,1,28,8447.0
24,2,1,28,7062.0
64,1,1,28,11596.0
54,1,1,28,11123.0
44,1,1,28,11577.0
24,1,1,28,12430.0
64,3,16,27,8355.0
54,3,16,27,8030.0
44,3,16,27,9140.0
24,3,16,27,7895.0
64,2,16,27,9177.0
54,2,16,27,9460.0
44,2,16,27,9741.0
24,2,16,27,9077.0
64,1,16,27,13595.0
54,1,16,27,13851.0
44,1,16,27,14566.0
24,1,16,27,13560.0
64,3,15,27,6942.0
54,3,15,27,6886.0
44,3,15,27,7355.0
24,3,15,27,6940.0
64,2,15,27,8794.0
54,2,15,27,8843.0
44,2,15,27,8665.0
24,2,15,27,8339.0
64,1,15,27,13282.0
54,1,15,27,12798.0
44,1,15,27,13232.0
24,1,15,27,13899.0
64,3,14,27,7018.0
54,3,14,27,7420.0
44,3,14,27,6922.0
24,3,14,27,7631.0
64,2,14,27,8384.0
54,2,14,27,8512.0
44,2,14,27,8873.0
24,2,14,27,8604.0
64,1,14,27,13143.0
54,1,14,27,13345.0
44,1,14,27,13276.0
24,1,14,27,13863.0
64,3,13,27,7985.0
54,3,13,27,7404.0
44,3,13,27,7119.0
24,3,13,27,6503.0
64,2,13,27,8000.0
54,2,13,27,8107.0
44,2,13,27,7933.0
24,2,13,27,8563.0
64,1,13,27,13295.0
54,1,13,27,13521.0
44,1,13,27,13101.0
24,1,13,27,12853.0
64,3,12,27,6827.0
54,3,12,27,7204.0
44,3,12,27,6992.0
24,3,12,27,7127.0
64,2,12,27,8016.0
54,2,12,27,8320.0
44,2,12,27,8152.0
24,2,12,27,7888.0
64,1,12,27,12307.0
54,1,12,27,13028.0
44,1,12,27,12933.0
24,1,12,27,13061.0
64,3,11,27,7349.0
54,3,11,27,6849.0
44,3,11,27,6690.0
24,3,11,27,7189.0
64,2,11,27,8340.0
54,2,11,27,8127.0
44,2,11,27,8056.0
24,2,11,27,8161.0
64,1,11,27,12953.0
54,1,11,27,12719.0
44,1,11,27,12128.0
24,1,11,27,12485.0
64,3,10,27,6495.0
54,3,10,27,6240.0
44,3,10,27,7346.0
24,3,10,27,6731.0
64,2,10,27,8258.0
54,2,10,27,8343.0
44,2,10,27,7972.0
24,2,10,27,8440.0
64,1,10,27,12690.0
54,1,10,27,12443.0
44,1,10,27,12821.0
24,1,10,27,12740.0
64,3,9,27,6798.0
54,3,9,27,6486.0
44,3,9,27,6284.0
24,3,9,27,6577.0
64,2,9,27,8114.0
54,2,9,27,7951.0
44,2,9,27,8332.0
24,2,9,27,8085.0
64,1,9,27,12333.0
54,1,9,27,12098.0
44,1,9,27,12454.0
24,1,9,27,12654.0
64,3,8,27,6091.0
54,3,8,27,6063.0
44,3,8,27,7497.0
24,3,8,27,6453.0
64,2,8,27,7655.0
54,2,8,27,8054.0
44,2,8,27,8066.0
24,2,8,27,7794.0
64,1,8,27,11935.0
54,1,8,27,11863.0
44,1,8,27,11892.0
24,1,8,27,12317.0
64,3,7,27,7215.0
54,3,7,27,6000.0
44,3,7,27,5425.0
24,3,7,27,5794.0
64,2,7,27,7398.0
54,2,7,27,7772.0
44,2,7,27,7237.0
24,2,7,27,8197.0
64,1,7,27,11769.0
54,1,7,27,11811.0
44,1,7,27,12414.0
24,1,7,27,12400.0
64,3,6,27,6568.0
54,3,6,27,5469.0
44,3,6,27,5921.0
24,3,6,27,6123.0
64,2,6,27,7342.0
54,2,6,27,7566.0
44,2,6,27,7222.0
24,2,6,27,7402.0
64,1,6,27,11485.0
54,1,6,27,11270.0
44,1,6,27,11361.0
24,1,6,27,11005.0
64,3,5,27,6270.0
54,3,5,27,6181.0
44,3,5,27,5856.0
24,3,5,27,6285.0
64,2,5,27,6934.0
54,2,5,27,6866.0
44,2,5,27,7062.0
24,2,5,27,6653.0
64,1,5,27,10522.0
54,1,5,27,10783.0
44,1,5,27,10918.0
24,1,5,27,11174.0
64,3,4,27,5861.0
54,3,4,27,5625.0
44,3,4,27,5814.0
24,3,4,27,5814.0
64,2,4,27,7052.0
54,2,4,27,7116.0
44,2,4,27,7103.0
24,2,4,27,7128.0
64,1,4,27,11134.0
54,1,4,27,11186.0
44,1,4,27,11275.0
24,1,4,27,11239.0
64,3,3,27,5679.0
54,3,3,27,6034.0
